[10:11:35] 💎 LGD | INFO | Initialisation du backend FastAPI LGD...
[16:58:01] 💎 LGD | ERROR | 🛑 Impossible de se connecter à la base de données après plusieurs tentatives.
[16:58:02] 💎 LGD | ERROR | 🛑 Impossible de se connecter à la base de données après plusieurs tentatives.
[16:59:44] 💎 LGD | INFO | Initialisation du backend FastAPI LGD...
[16:59:45] 💎 LGD | INFO | ✅ Vérification environnement réussie !
[16:59:45] 💎 LGD | INFO | 🌍 CORS configuré : ['http://localhost:3000', 'https://le-generateur-digital.vercel.app']
[16:59:50] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 1/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[16:59:54] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 2/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[16:59:58] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 3/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:03] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 4/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:07] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 5/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:11] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 6/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:15] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 7/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:19] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 8/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:24] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 9/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:29] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 10/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:32] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 11/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:36] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 12/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.oregon-postgres.render.com" (35.227.164.209), port 5432 failed: FATAL:  password authentication failed for user "legenerateurdigital_db_user"

[17:00:38] 💎 LGD | ERROR | 🛑 Impossible de se connecter à la base de données après plusieurs tentatives.
[17:08:45] 💎 LGD | INFO | Initialisation du backend FastAPI LGD...
[17:08:47] 💎 LGD | INFO | ✅ Vérification environnement réussie !
[17:08:47] 💎 LGD | INFO | 🌍 CORS configuré : ['http://localhost:3000', 'https://le-generateur-digital.vercel.app']
[17:08:49] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 1/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:08:53] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 2/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:08:56] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 3/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:08:58] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 4/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:01] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 5/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:04] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 6/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:07] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 7/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:09] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 8/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:12] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 9/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:15] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 10/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:17] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 11/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:20] 💎 LGD | WARNING | ⚠️ DB not ready (tentative 12/12) : connection to server at "dpg-d3nkqmu3jp1c73c0h240-a.frankfurt-postgres.render.com" (18.196.138.205), port 5432 failed: FATAL:  database "legenerateurdigital_dblegenerateurdigital_db" does not exist

[17:09:22] 💎 LGD | ERROR | 🛑 Impossible de se connecter à la base de données après plusieurs tentatives.
[17:30:40] 💎 LGD | INFO | Initialisation du backend FastAPI LGD...
[17:30:42] 💎 LGD | INFO | ✅ Vérification environnement réussie !
[17:30:42] 💎 LGD | INFO | 🌍 CORS configuré : ['http://localhost:3000', 'https://le-generateur-digital.vercel.app']
[17:30:46] 💎 LGD | INFO | ✅ Connexion à la base de données établie.
[17:30:48] 💎 LGD | INFO | 🧩 Module 'Automatisations intelligentes' chargé avec succès.
[17:30:48] 💎 LGD | INFO | 🚀 Démarrage du backend LGD...
[17:30:52] 💎 LGD | INFO | HTTP Request: GET http://localhost:57384/status "HTTP/1.1 200 OK"
